Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
24,GPU_2,1242,207,7,bad,reduction,6e-06,1.35e-05,0.45
25,GPU_2,1243,576,6,good,reduction,6e-06,1.3e-05,0.46499999999999997
26,GPU_2,1245,96,16,good,reduction,6e-06,1.2e-05,0.495
27,GPU_2,1253,288,9,good,reduction,5e-06,1.2e-05,0.41
28,GPU_2,1255,881,2,bad,reduction,6e-06,1.35e-05,0.44
29,GPU_2,1258,793,3,bad,reduction,6e-06,1.6000000000000003e-05,0.4
30,GPU_2,1273,232,11,bad,reduction,6e-06,1.2e-05,0.5
31,GPU_2,1275,497,4,bad,reduction,6e-06,1.15e-05,0.52
32,GPU_2,1295,992,2,good,reduction,5.5e-06,1.2499999999999999e-05,0.44
33,GPU_2,1302,608,4,good,reduction,6e-06,1.5e-05,0.41000000000000003
34,GPU_2,1307,672,3,good,reduction,6.5000000000000004e-06,1.2499999999999999e-05,0.515
35,GPU_2,1321,896,2,good,reduction,6e-06,1.15e-05,0.515
36,GPU_2,1324,480,4,good,reduction,6e-06,1.15e-05,0.505
37,GPU_2,1339,224,6,good,reduction,6e-06,1.2e-05,0.495
38,GPU_2,1340,832,3,good,reduction,9.5e-06,1.55e-05,0.585
39,GPU_2,1368,296,10,bad,reduction,6e-06,1.15e-05,0.51
40,GPU_2,1378,954,3,bad,reduction,6e-06,1.2e-05,0.49
41,GPU_2,1382,992,3,good,reduction,6e-06,1.2499999999999999e-05,0.47
42,GPU_2,1385,928,2,good,reduction,6e-06,4.35e-05,0.285
43,GPU_2,1387,979,3,bad,reduction,6e-06,1.2e-05,0.485
44,GPU_2,1404,1018,3,bad,reduction,1.05e-05,1.2e-05,0.875
45,GPU_2,1416,128,14,good,reduction,6.5000000000000004e-06,2.05e-05,0.365
